"59,6",6,45,2,5,Ковров,Кирпичный,1971,Железобетонные,6,3,https://vladimir.cian.ru/sale/flat/247258330/,2060000
32,4,23,1,3,Александровский район,Кирпичный,1930,Деревянные,3,2,https://vladimir.cian.ru/sale/flat/238107052/,700000₽
"46,9","8,5",30,4,5,Ковров,Кирпичный,1981,Железобетонные,5,2,https://vladimir.cian.ru/sale/flat/247463455/,1460000
64,12,40,6,10,Ковров,Панельный,,,,3,https://vladimir.cian.ru/sale/flat/247463391/,2249000
45,7,32,1,1,Владимир,Деревянный,1917,Деревянные,1,2,https://vladimir.cian.ru/sale/flat/230018279/,3500000
"30,6",6,19,4,5,Владимир,Панельный,1964,Железобетонные,4,1,https://vladimir.cian.ru/sale/flat/247846614/,2070000
55,9,30,2,5,Владимир,Панельный,,,,2,https://vladimir.cian.ru/sale/flat/245540811/,2360000
"84,66","13,3","41,2",4,17,Владимир,,,,,3,https://vladimir.cian.ru/sale/flat/232575417/,3059000
"28,7",6,17,7,9,Владимир,Кирпичный,1982,Железобетонные,1,1,https://vladimir.cian.ru/sale/flat/246595519/,1470000
65,9,"38,6",6,9,Александров,Кирпичный,1978,Железобетонные,7,3,https://vladimir.cian.ru/sale/flat/242208075/,2600000
81,"10,7","46,5",2,18,Владимир,,,,,3,https://vladimir.cian.ru/sale/flat/246716852/,3814050
"43,1",,,2,2,Юрьев-Польский район,Кирпичный,1969,Железобетонные,1,2,https://vladimir.cian.ru/sale/flat/248384026/,675000₽
"30,7",6,18,2,4,Александровский район,Кирпичный,1980,Железобетонные,2,1,https://vladimir.cian.ru/sale/flat/248585929/,1250000
"44,4","15,7","25,5",2,17,Владимир,Кирпичный,,,,1,https://vladimir.cian.ru/sale/flat/247155957/,2600000
44,"11,7","15,3",1,19,Владимир,,,,,1,https://vladimir.cian.ru/sale/flat/246001713/,2643200
44,6,32,4,5,Ковров,Кирпичный,1968,Железобетонные,4,2,https://vladimir.cian.ru/sale/flat/248462651/,1400000
"66,15","12,9","30,6",5,8,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/246718158/,2767510
"39,7",,,1,5,Владимир,Кирпичный,1972,Железобетонные,4,2,https://vladimir.cian.ru/sale/flat/236641477/,1760000
41,6,28,1,5,Владимир,Кирпичный,1967,Железобетонные,3,2,https://vladimir.cian.ru/sale/flat/230018252/,1900000
35,13,15,1,5,Киржачский район,Блочный,,,,1,https://vladimir.cian.ru/sale/flat/246010479/,600000₽
"36,3","13,7","13,8",1,3,Ковровский район,Кирпичный,2012,Железобетонные,2,1,https://vladimir.cian.ru/sale/flat/247258322/,750000₽
48,16,25,1,2,Ковров,Деревянный,1928,Деревянные,2,3,https://vladimir.cian.ru/sale/flat/247463530/,1600000
38,8,18,8,9,Владимир,Панельный,1991,Железобетонные,3,1,https://vladimir.cian.ru/sale/flat/245079442/,2440000
"51,8",6,"35,1",4,5,Владимир,Кирпичный,1972,Железобетонные,4,3,https://vladimir.cian.ru/sale/flat/246567621/,2990000
78,20,32,10,17,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/246737776/,2999000
32,5,16,1,2,Ковров,Кирпичный,1958,Деревянные,1,1,https://vladimir.cian.ru/sale/flat/247634812/,780000₽
63,9,38,7,9,Ковров,Кирпичный,1990,Железобетонные,5,3,https://vladimir.cian.ru/sale/flat/247242005/,3100000
30,5,21,2,4,Ковров,Кирпичный,1963,Железобетонные,4,2,https://vladimir.cian.ru/sale/flat/247463446/,860000₽
"39,5",7,25,1,2,Ковровский район,,,,,2,https://vladimir.cian.ru/sale/flat/247463450/,919000₽
"31,5","5,9","18,2",2,5,Ковров,Кирпичный,1963,Железобетонные,2,1,https://vladimir.cian.ru/sale/flat/247463488/,1210000
40,"7,6",29,2,2,Ковров,Кирпичный,,,,2,https://vladimir.cian.ru/sale/flat/247463352/,1390000
31,6,18,2,5,Ковров,Кирпичный,1973,Железобетонные,6,1,https://vladimir.cian.ru/sale/flat/247463549/,1350000
44,6,25,4,5,Ковров,Кирпичный,1975,Железобетонные,4,2,https://vladimir.cian.ru/sale/flat/247463546/,1610000
48,7,31,1,3,Владимир,Кирпичный,1955,Деревянные,2,2,https://vladimir.cian.ru/sale/flat/244563431/,2000000
"61,5",6,45,4,4,Ковров,Кирпичный,1958,Железобетонные,5,2,https://vladimir.cian.ru/sale/flat/247463547/,2480000
61,8,42,7,9,Гусь-Хрустальный,Кирпичный,1994,Железобетонные,8,3,https://vladimir.cian.ru/sale/flat/246570045/,3200000
29,8,15,1,5,Владимир,Кирпичный,1966,Железобетонные,4,1,https://vladimir.cian.ru/sale/flat/246774876/,1900000
"43,6",12,18,16,18,Владимир,,,,,1,https://vladimir.cian.ru/sale/flat/245459093/,2080000
"41,3",10,22,17,17,Владимир,,,,,1,https://vladimir.cian.ru/sale/flat/243621222/,2750000
62,"9,1",39,9,9,Владимир,,,,,3,https://vladimir.cian.ru/sale/flat/238075823/,3600000
75,15,34,2,9,Владимир,Кирпичный,1987,Железобетонные,5,2,https://vladimir.cian.ru/sale/flat/238939380/,3799000
"60,5","8,4",,6,9,Александровский район,Кирпичный,1989,Железобетонные,2,3,https://vladimir.cian.ru/sale/flat/242855403/,1600000
61,13,38,2,5,Ковровский район,Кирпичный,,,,3,https://vladimir.cian.ru/sale/flat/247463402/,1660000
"79,53",,,1,14,Владимир,,,,,3,https://vladimir.cian.ru/sale/flat/245294530/,3450000
"63,5","12,7",33,2,9,Александров,,1958,Смешанные,,2,https://vladimir.cian.ru/sale/flat/248585003/,2750000
27,"7,5","12,3",1,2,Вязниковский район,Кирпичный,1979,Железобетонные,3,1,https://vladimir.cian.ru/sale/flat/241265163/,480000₽
"67,44",13,"34,3",11,14,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/246647435/,2251140
"45,51","14,9","16,8",1,18,Владимир,,,,,1,https://vladimir.cian.ru/sale/flat/246598946/,2093000
"66,4",8,"41,1",5,5,Владимир,Панельный,1972,Железобетонные,9,3,https://vladimir.cian.ru/sale/flat/247556787/,3260000
"39,1","8,5","16,3",18,18,Владимир,Монолитный,2016,Железобетонные,1,1,https://vladimir.cian.ru/sale/flat/248429159/,2100000
"91,33",,,6,14,Владимир,,,,,3,https://vladimir.cian.ru/sale/flat/246609251/,3379210
"54,3","9,5","29,6",1,9,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/245102321/,2334900
"54,7","8,3",36,2,3,Владимир,Кирпичный,1959,Железобетонные,3,2,https://vladimir.cian.ru/sale/flat/241658531/,3000000
"41,64",9,21,1,17,Владимир,,,,,1,https://vladimir.cian.ru/sale/flat/232933662/,2623320
"45,4","6,3","28,2",1,2,Кольчугино,Кирпичный,1956,Деревянные,2,2,https://vladimir.cian.ru/sale/flat/240657485/,800000₽
"67,8","17,2","39,6",1,9,Владимир,Кирпичный,1973,Железобетонные,6,2,https://vladimir.cian.ru/sale/flat/246589581/,3580000
"61,82",13,"27,7",4,17,Владимир,,,,,1,https://vladimir.cian.ru/sale/flat/241172129/,3771020
44,6,,1,5,Владимир,Кирпичный,1965,Железобетонные,4,2,https://vladimir.cian.ru/sale/flat/241414893/,1900000
"78,08",,,1,14,Владимир,,,,,3,https://vladimir.cian.ru/sale/flat/237945476/,3194255
"92,1","8,1","55,1",3,4,Ковров,Кирпичный,1956,Деревянные,4,3,https://vladimir.cian.ru/sale/flat/247463543/,2060000
31,6,18,5,5,Ковров,Кирпичный,1961,Железобетонные,2,1,https://vladimir.cian.ru/sale/flat/247463576/,1050000
"45,38","6,4",27,3,5,Собинка,Кирпичный,1974,Железобетонные,4,2,https://vladimir.cian.ru/sale/flat/238242242/,1260000
"53,6",6,39,3,5,Владимир,Кирпичный,1963,Железобетонные,3,3,https://vladimir.cian.ru/sale/flat/239295126/,2600000
"75,9",,,6,10,Владимир,Кирпичный,2018,Железобетонные,3,3,https://vladimir.cian.ru/sale/flat/239341159/,3800000
"58,9",6,"42,5",1,5,Александров,Кирпичный,1978,Железобетонные,6,3,https://vladimir.cian.ru/sale/flat/227946449/,1950000
"36,9",10,24,2,10,Владимир,Кирпичный,2007,Железобетонные,4,1,https://vladimir.cian.ru/sale/flat/240835198/,3150000
29,6,"15,1",2,2,Владимир,Кирпичный,1960,Железобетонные,2,1,https://vladimir.cian.ru/sale/flat/246589585/,1800000
"64,85","14,1","33,6",2,19,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/245102276/,3891000
"72,3","13,5","40,5",1,17,Владимир,,,,,3,https://vladimir.cian.ru/sale/flat/245102221/,3723450
"43,6",6,,5,5,Кольчугино,Панельный,1973,Смешанные,5,2,https://vladimir.cian.ru/sale/flat/243348946/,1150000
56,"13,5",31,1,10,Владимир,Кирпичный,2015,Железобетонные,4,2,https://vladimir.cian.ru/sale/flat/246595186/,2970000
37,9,"16,1",6,17,Владимир,Кирпичный,2012,Железобетонные,1,1,https://vladimir.cian.ru/sale/flat/246575823/,3180000
64,,,5,5,Владимир,Кирпичный,1972,Железобетонные,4,3,https://vladimir.cian.ru/sale/flat/237159794/,3200000
42,6,34,1,4,Кольчугино,Кирпичный,1968,Железобетонные,3,2,https://vladimir.cian.ru/sale/flat/239426420/,1200000
32,6,16,1,2,Александровский район,,,,,1,https://vladimir.cian.ru/sale/flat/243422799/,950000₽
"29,1",,,1,5,Александровский район,Кирпичный,,,,1,https://vladimir.cian.ru/sale/flat/244816470/,950000₽
"86,85","12,3","55,2",10,15,Владимир,,,,,3,https://vladimir.cian.ru/sale/flat/232933062/,3387150
"40,5",6,30,1,2,Ковров,Кирпичный,1964,,2,2,https://vladimir.cian.ru/sale/flat/248462628/,1160000
"65,06",13,"34,1",1,14,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/234242151/,2537340
42,6,25,2,5,Ковров,Кирпичный,1974,Железобетонные,4,2,https://vladimir.cian.ru/sale/flat/247463566/,1160000
54,9,30,2,5,Суздальский район,Панельный,1977,Железобетонные,4,2,https://vladimir.cian.ru/sale/flat/242289537/,1750000
"58,5",6,43,3,3,Ковров,Кирпичный,1934,Деревянные,7,3,https://vladimir.cian.ru/sale/flat/247463427/,1700000
44,"14,6",18,3,10,Владимир,Кирпичный,,,,1,https://vladimir.cian.ru/sale/flat/247910649/,1950000
71,9,40,5,5,Судогодский район,Панельный,1984,Железобетонные,6,3,https://vladimir.cian.ru/sale/flat/247306421/,2150000
"60,01","9,8",27,2,17,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/245376187/,2410800
63,14,34,1,9,Ковров,Кирпичный,1986,Железобетонные,11,3,https://vladimir.cian.ru/sale/flat/247258326/,2500000
68,"8,8",42,3,9,Владимир,Панельный,1982,Железобетонные,9,3,https://vladimir.cian.ru/sale/flat/246809699/,2850000
64,"11,4","36,7",2,18,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/246716845/,3694600
"94,6","12,2",60,10,10,Ковров,Кирпичный,2004,Железобетонные,5,3,https://vladimir.cian.ru/sale/flat/247463414/,3700000
47,,,5,5,Александровский район,,,,,2,https://vladimir.cian.ru/sale/flat/244741235/,1450000
47,"6,3",28,1,5,Владимир,Панельный,1975,Железобетонные,5,2,https://vladimir.cian.ru/sale/flat/247144882/,3050000
"57,15","10,3","31,8",4,14,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/244519348/,3135000
"79,6","24,8","22,5",7,8,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/245102499/,3582000
30,6,17,2,5,Ковров,Кирпичный,1971,Железобетонные,4,1,https://vladimir.cian.ru/sale/flat/247233526/,930000₽
"44,1",6,32,1,4,Ковров,Кирпичный,1960,Железобетонные,2,2,https://vladimir.cian.ru/sale/flat/248462625/,1150000
"76,3","7,1","49,6",4,4,Ковров,Кирпичный,1937,Железобетонные,3,3,https://vladimir.cian.ru/sale/flat/247463406/,1679000
41,5,24,1,3,Владимир,Кирпичный,1947,Железобетонные,6,2,https://vladimir.cian.ru/sale/flat/243193457/,1800000
46,9,20,4,5,Ковров,Кирпичный,1980,Железобетонные,2,1,https://vladimir.cian.ru/sale/flat/247463528/,1850000
78,8,60,2,2,Ковров,,1929,Деревянные,2,4,https://vladimir.cian.ru/sale/flat/247463564/,2050000
84,"10,1","56,8",3,3,Ковров,Кирпичный,1956,Железобетонные,3,3,https://vladimir.cian.ru/sale/flat/247463502/,2100000
"53,82","15,5","30,5",8,17,Владимир,,,,,1,https://vladimir.cian.ru/sale/flat/248495083/,2637180
"40,7",9,31,15,17,Ковров,Монолитный,,,,1,https://vladimir.cian.ru/sale/flat/247463582/,2860000
63,"14,7","25,6",2,18,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/246716850/,3077690
"76,25",17,"22,5",1,8,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/245102479/,3202500
"68,8",9,45,3,9,Ковров,Панельный,2001,Железобетонные,4,3,https://vladimir.cian.ru/sale/flat/247463589/,3350000
61,17,17,8,9,Владимир,Панельный,2011,Железобетонные,2,2,https://vladimir.cian.ru/sale/flat/239811972/,3500000
65,"14,1","33,6",17,18,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/246731979/,3810000
"41,55","11,9","15,6",16,19,Владимир,,,,,1,https://vladimir.cian.ru/sale/flat/247304678/,2576100
"41,6","10,5","16,8",8,17,Владимир,,,,,1,https://vladimir.cian.ru/sale/flat/246581812/,2204800
"97,2","14,2",60,12,12,Владимир,,,,,3,https://vladimir.cian.ru/sale/flat/232932984/,3790800
31,6,18,1,5,Александровский район,Кирпичный,,,,1,https://vladimir.cian.ru/sale/flat/246063302/,1250000
62,6,"40,2",3,5,Владимир,Кирпичный,1972,Железобетонные,4,3,https://vladimir.cian.ru/sale/flat/246248604/,3320000
54,8,31,5,5,Кольчугино,Кирпичный,1981,Железобетонные,9,2,https://vladimir.cian.ru/sale/flat/209136807/,1450000
51,9,39,1,2,Ковров,Кирпичный,,,,2,https://vladimir.cian.ru/sale/flat/247463555/,1280000
"36,5",10,18,6,10,Владимир,Кирпичный,2016,Железобетонные,7,1,https://vladimir.cian.ru/sale/flat/248579934/,2999000
"71,2","10,8","40,3",1,12,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/232933051/,2919200
82,"11,9","62,7",1,9,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/232932978/,3362000
"68,95",10,"37,1",14,17,Владимир,Монолитный,,,,2,https://vladimir.cian.ru/sale/flat/246857227/,3861200
"60,6",6,,5,5,Муром,Кирпичный,1975,Железобетонные,4,4,https://vladimir.cian.ru/sale/flat/246114186/,2250000
"36,3","9,3","13,4",7,18,Владимир,Монолитно кирпичный,,,,1,https://vladimir.cian.ru/sale/flat/248544302/,2870000
"45,98","11,7","16,7",5,5,Ковров,,,,,1,https://vladimir.cian.ru/sale/flat/218470789/,1921964
"56,7","12,9",29,1,18,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/245694963/,2721600
"85,75","11,4","55,9",4,15,Владимир,,,,,3,https://vladimir.cian.ru/sale/flat/232933106/,3344250
"87,85","12,2","55,1",4,12,Владимир,,,,,3,https://vladimir.cian.ru/sale/flat/232933011/,3426150
"89,65","12,2","56,1",9,15,Владимир,,,,,3,https://vladimir.cian.ru/sale/flat/232933087/,3496350
"88,6","18,2","42,1",5,12,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/232933031/,3632600
85,"11,4","55,9",12,15,Владимир,,,,,3,https://vladimir.cian.ru/sale/flat/232933108/,3315000
"38,1","10,5","15,7",4,5,Ковров,,,,,1,https://vladimir.cian.ru/sale/flat/247243861/,1762696
"37,8","10,7","20,2",5,14,Владимир,,,,,1,https://vladimir.cian.ru/sale/flat/237945173/,2192400
"57,5","10,6","30,8",1,17,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/245102224/,2961250
"73,5","17,2","32,3",1,10,Владимир,,,,,3,https://vladimir.cian.ru/sale/flat/244804403/,3421425
"63,7","11,4","36,7",2,19,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/245102254/,3822000
63,8,40,2,2,Киржач,Кирпичный,1994,Железобетонные,3,3,https://vladimir.cian.ru/sale/flat/243018673/,2800000
"49,7","6,5","34,4",4,5,Владимир,Кирпичный,1983,Железобетонные,4,3,https://vladimir.cian.ru/sale/flat/246573245/,2800000
"71,95","14,4","27,5",1,8,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/245102292/,3021900
61,6,47,1,5,Ковров,Кирпичный,1978,Железобетонные,8,3,https://vladimir.cian.ru/sale/flat/248462653/,1660000
"89,3",10,75,1,9,Ковров,Панельный,1989,Железобетонные,3,4,https://vladimir.cian.ru/sale/flat/247463642/,2460000
"41,9","13,2","14,3",1,10,Владимир,,,,,1,https://vladimir.cian.ru/sale/flat/244804650/,1950445
54,"17,3","22,8",4,10,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/244804471/,2488050
"57,5","12,1","30,1",1,10,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/233648947/,2567375
"62,2","10,5",32,1,5,Ковров,,,,,2,https://vladimir.cian.ru/sale/flat/247243874/,2599960
"59,2","11,2","31,8",8,9,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/245102340/,2664000
59,"13,8","28,9",9,10,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/233649010/,2830525
"51,17",,,6,14,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/237945548/,2814350
"64,2","18,5","25,8",1,10,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/244804023/,2805540
"63,1","24,4","22,9",1,10,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/233648834/,2937305
"50,85","16,8",25,1,17,Владимир,,,,,1,https://vladimir.cian.ru/sale/flat/232933664/,3051000
"84,1","15,5","45,7",5,5,Ковров,,,,,3,https://vladimir.cian.ru/sale/flat/248464150/,3635222
"96,35","14,8","60,6",1,12,Владимир,,,,,3,https://vladimir.cian.ru/sale/flat/232932986/,3757650
41,6,28,2,5,Александровский район,,,,,2,https://vladimir.cian.ru/sale/flat/246060042/,1420000
"49,34","13,5","27,8",1,17,Владимир,,,,,1,https://vladimir.cian.ru/sale/flat/232933780/,2911060
"63,8","18,5","25,8",4,10,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/233649111/,2818365
"65,1","16,4","26,8",5,10,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/244804198/,2937637
"72,39",,,1,14,Владимир,,,,,3,https://vladimir.cian.ru/sale/flat/237945385/,3112770
"78,1",,,2,14,Владимир,,,,,3,https://vladimir.cian.ru/sale/flat/248471123/,3194685
"93,07","13,1","70,3",11,14,Владимир,,,,,3,https://vladimir.cian.ru/sale/flat/232933175/,3443590
"88,07","12,2","56,1",2,15,Владимир,,,,,3,https://vladimir.cian.ru/sale/flat/232933085/,3434730
"88,95","12,2","56,1",5,15,Владимир,,,,,3,https://vladimir.cian.ru/sale/flat/232933086/,3469050
"91,81","14,6","51,3",2,14,Владимир,,,,,3,https://vladimir.cian.ru/sale/flat/234243262/,3488780
"73,88",,,8,14,Владимир,,,,,3,https://vladimir.cian.ru/sale/flat/237945631/,3583180
"96,46","15,7","60,3",4,14,Владимир,,,,,3,https://vladimir.cian.ru/sale/flat/234242165/,3665480
"48,85","12,8","15,1",1,8,Владимир,,,,,1,https://vladimir.cian.ru/sale/flat/245102505/,2149400
"34,7",10,18,2,3,Владимир,,,,,1,https://vladimir.cian.ru/sale/flat/247725169/,2100000
"54,3","9,5","29,6",5,9,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/248495085/,2443500
"66,2","12,9","30,6",1,8,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/245102559/,2780400
"76,83","16,2","46,2",10,12,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/246718151/,2873200
"64,7","8,4","39,8",1,1,Селивановский район,,,,,3,https://vladimir.cian.ru/sale/flat/204320798/,750000₽
42,12,25,1,2,Ковров,Кирпичный,1939,Деревянные,2,2,https://vladimir.cian.ru/sale/flat/247463420/,910000₽
43,"5,9",23,1,2,Камешковский район,Кирпичный,,,,2,https://vladimir.cian.ru/sale/flat/247308458/,940000₽
35,6,20,4,5,Ковровский район,,,,,1,https://vladimir.cian.ru/sale/flat/247463403/,1010000
"40,6","5,5",22,2,5,Ковров,Панельный,1971,Железобетонные,5,2,https://vladimir.cian.ru/sale/flat/247258323/,1200000
"42,11",,,3,3,Собинский район,Кирпичный,1966,Железобетонные,3,2,https://vladimir.cian.ru/sale/flat/243620629/,1200000
"46,5",6,"32,8",1,5,Ковров,Кирпичный,1966,Железобетонные,4,2,https://vladimir.cian.ru/sale/flat/247463398/,1400000
"56,4","7,5",39,2,2,Ковровский район,Кирпичный,1955,Деревянные,2,3,https://vladimir.cian.ru/sale/flat/247463588/,1410000
"47,3",6,35,1,5,Ковровский район,Кирпичный,1975,Железобетонные,4,2,https://vladimir.cian.ru/sale/flat/247463596/,1410000
44,6,32,5,5,Ковров,Кирпичный,1962,Железобетонные,2,2,https://vladimir.cian.ru/sale/flat/247463598/,1575000
"45,4",6,36,5,5,Ковров,Кирпичный,1979,Железобетонные,6,2,https://vladimir.cian.ru/sale/flat/247463578/,1890000
"34,7",6,18,1,5,Владимир,Кирпичный,1966,Железобетонные,4,1,https://vladimir.cian.ru/sale/flat/246757615/,1850000
"38,1","14,9","16,9",17,17,Владимир,,,,,1,https://vladimir.cian.ru/sale/flat/246816537/,1867000
47,11,23,5,5,Владимир,Кирпичный,2000,Железобетонные,2,1,https://vladimir.cian.ru/sale/flat/244563397/,1980000
"69,4","10,8",46,1,5,Ковров,Кирпичный,1963,Железобетонные,3,3,https://vladimir.cian.ru/sale/flat/247242023/,2450000
31,9,15,11,14,Владимир,Кирпичный,2016,Железобетонные,3,1,https://vladimir.cian.ru/sale/flat/245503747/,2670000
"66,15","12,9","30,6",5,8,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/246737791/,2776750
"41,35","8,3","19,6",2,10,Владимир,Кирпичный,2016,Железобетонные,7,1,https://vladimir.cian.ru/sale/flat/247476598/,2920000
"78,57",20,30,4,17,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/230021048/,3140000
"97,08","15,3","65,7",7,14,Владимир,,,,,3,https://vladimir.cian.ru/sale/flat/242941702/,3155000
88,16,60,1,5,Ковров,Кирпичный,1980,Железобетонные,1,4,https://vladimir.cian.ru/sale/flat/247463463/,3300000
"80,6","15,2",40,1,8,Владимир,,,,,3,https://vladimir.cian.ru/sale/flat/245102326/,3385200
"80,2","15,2",40,1,8,Владимир,,,,,3,https://vladimir.cian.ru/sale/flat/245102553/,3368400
58,6,45,2,5,Владимир,Панельный,1968,Железобетонные,5,3,https://vladimir.cian.ru/sale/flat/244889317/,3800000
"62,1","9,4",34,18,18,Владимир,,,,,3,https://vladimir.cian.ru/sale/flat/245694973/,3136050
"82,5","13,3","40,8",1,8,Владимир,,,,,3,https://vladimir.cian.ru/sale/flat/245102508/,3630000
48,6,37,5,5,Ковров,Кирпичный,1966,Железобетонные,4,2,https://vladimir.cian.ru/sale/flat/247463419/,1760000
"63,58","14,7","33,5",14,14,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/234242448/,2479620
"64,31","13,5","31,3",17,17,Ковров,,,,,2,https://vladimir.cian.ru/sale/flat/212421588/,3299103
"76,27",,,14,14,Владимир,,,,,3,https://vladimir.cian.ru/sale/flat/237945302/,3432150
"78,8",20,32,15,17,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/237268255/,3073200
45,6,25,2,2,Ковров,Кирпичный,,,,2,https://vladimir.cian.ru/sale/flat/247463538/,1350000
"36,77",,,14,14,Владимир,,,,,1,https://vladimir.cian.ru/sale/flat/237945615/,1948810
35,,,12,14,Владимир,,,,,1,https://vladimir.cian.ru/sale/flat/237945600/,1925000
"82,9","11,9","63,5",6,9,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/232932981/,3398900
"45,85","14,7","16,9",13,17,Владимир,,,,,1,https://vladimir.cian.ru/sale/flat/246785231/,2154950
"63,5","13,4","32,4",6,17,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/246719162/,2575010
"54,31",,,1,14,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/237945645/,2932740
"70,2","10,2","38,1",4,10,Владимир,,,,,3,https://vladimir.cian.ru/sale/flat/233649175/,3234465
"63,7","11,4","36,7",2,19,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/246115815/,3694600
"96,7","14,5","61,1",4,14,Владимир,,,,,3,https://vladimir.cian.ru/sale/flat/244332330/,3577900
"34,3","9,8","14,3",10,10,Владимир,,,,,1,https://vladimir.cian.ru/sale/flat/244803996/,1645542
"36,1",14,"11,1",6,10,Владимир,,,,,1,https://vladimir.cian.ru/sale/flat/245220961/,1731897
"41,3","8,7","15,3",1,5,Ковров,,,,,1,https://vladimir.cian.ru/sale/flat/247243974/,1726340
"42,5","8,1",18,5,5,Ковров,,,,,1,https://vladimir.cian.ru/sale/flat/247243940/,1776500
"34,24",,,8,14,Владимир,,,,,1,https://vladimir.cian.ru/sale/flat/237945561/,1883200
41,"16,3","12,4",1,10,Владимир,,,,,1,https://vladimir.cian.ru/sale/flat/244804427/,1908550
43,"11,6","15,8",1,10,Владимир,,,,,1,https://vladimir.cian.ru/sale/flat/246606217/,2001650
"36,78",,,9,14,Владимир,,,,,1,https://vladimir.cian.ru/sale/flat/237945267/,2022900
"47,7","19,8","13,1",1,10,Владимир,,,,,1,https://vladimir.cian.ru/sale/flat/244803672/,2220435
"57,2",11,"30,4",5,5,Ковров,,,,,2,https://vladimir.cian.ru/sale/flat/247243876/,2472470
"51,8","9,6","26,7",9,10,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/233649007/,2485105
"51,5","15,3","20,6",8,10,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/244804575/,2470712
"53,6","11,6","26,6",8,10,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/233648907/,2469620
"57,9","10,5","31,6",4,5,Ковров,,,,,2,https://vladimir.cian.ru/sale/flat/247243981/,2541231
"58,9","10,5","29,7",5,5,Ковров,,,,,2,https://vladimir.cian.ru/sale/flat/247243872/,2545952
"56,23","10,2","27,7",1,17,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/245553268/,2586580
"67,84","13,3","38,8",4,15,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/232934051/,2577920
"55,6","19,1","18,8",4,10,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/244804720/,2667410
"70,07","12,7","39,7",7,15,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/232934110/,2662660
"59,4","13,1","30,8",1,18,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/245694806/,2851200
"56,4","12,7","28,5",4,18,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/247437359/,2904600
"62,71","10,2","33,1",2,17,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/241532831/,2947370
"76,82","15,8","47,1",3,14,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/234243305/,2995980
"49,66","13,5","27,8",7,17,Владимир,,,,,1,https://vladimir.cian.ru/sale/flat/232933822/,2979600
"66,4","14,1","31,5",6,10,Владимир,,,,,3,https://vladimir.cian.ru/sale/flat/233649207/,2996300
"59,3","10,7","34,2",1,17,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/245102243/,3053950
"66,5","19,1","29,6",1,10,Владимир,,,,,3,https://vladimir.cian.ru/sale/flat/244804656/,3095575
"68,6",19,33,8,10,Владимир,,,,,3,https://vladimir.cian.ru/sale/flat/244803943/,3160745
"52,76","13,5","30,9",9,17,Владимир,,,,,1,https://vladimir.cian.ru/sale/flat/232933833/,3165600
